stat,window,avg_type,mae,rmse,r2
OFF_RATING,20.0,ewma,8.73336541919416,10.969757918139674,0.081264607024787
OFF_RATING,21.0,ewma,8.72662786717984,10.961654934176536,0.08262138239092365
OFF_RATING,22.0,ewma,8.720672030295926,10.954501436060236,0.08381834123390619
OFF_RATING,23.0,ewma,8.715279633926835,10.948165828059535,0.08487779415857544
OFF_RATING,24.0,ewma,8.710446199015227,10.942538907617248,0.08581822503176617
OFF_RATING,25.0,ewma,8.706068185981355,10.937529367964732,0.08665506584233218
OFF_RATING,26.0,ewma,8.70211702568959,10.933060336904495,0.08740129158405141
OFF_RATING,27.0,ewma,8.698557386052936,10.929066683747768,0.08806788208040217
OFF_RATING,28.0,ewma,8.695433386523197,10.925492902854387,0.08866418418432098
OFF_RATING,29.0,ewma,8.692684470868715,10.922291434979249,0.08919819851093824
OFF_RATING,30.0,ewma,8.690292058720784,10.919421324571859,0.0896768083858277
OFF_RATING,31.0,ewma,8.68817538017668,10.916847137400246,0.0901059641071581
OFF_RATING,32.0,ewma,8.686284394203101,10.914538081725514,0.09049083233266386
OFF_RATING,33.0,ewma,8.684644029050405,10.912467289971852,0.09083591801619673
OFF_RATING,34.0,ewma,8.683192495337742,10.910611227929712,0.09114516456702926
OFF_RATING,35.0,ewma,8.681892304848587,10.908949206033002,0.09142203660568149
OFF_RATING,36.0,ewma,8.68073918470021,10.907462972883843,0.0916695887165192
OFF_RATING,37.0,ewma,8.679712543798654,10.906136375465707,0.09189052286120447
OFF_RATING,38.0,ewma,8.678820398836978,10.904955073746688,0.09208723655554485
OFF_RATING,39.0,ewma,8.678060548784368,10.903906299886607,0.09226186348043453
OFF_RATING,40.0,ewma,8.677413256853875,10.902978654211399,0.09241630786292754
OFF_RATING,41.0,ewma,8.67685748569317,10.902161931642459,0.09255227370225372
OFF_RATING,42.0,ewma,8.67638755559577,10.901446973468113,0.09267128971031002
OFF_RATING,43.0,ewma,8.676019407186446,10.900825540294319,0.09277473067381015
OFF_RATING,44.0,ewma,8.675748403997405,10.900290202768494,0.09286383581610025
OFF_RATING,45.0,ewma,8.675566799184718,10.899834247276532,0.0929397246333078
OFF_RATING,46.0,ewma,8.675434918126776,10.899451594301363,0.09300341059634931
OFF_RATING,47.0,ewma,8.675362119058443,10.899136727526383,0.09305581304312283
OFF_RATING,48.0,ewma,8.675326162376324,10.89888463208851,0.09309776753061816
OFF_RATING,49.0,ewma,8.675336666375959,10.89869074064786,0.09313003487213334
OFF_RATING,50.0,ewma,8.675390908652613,10.89855088615632,0.09315330904829433
OFF_RATING,17.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,18.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,19.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,20.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,21.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,22.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,23.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,24.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,25.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,26.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,27.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,28.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,29.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,30.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,31.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,32.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,33.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,34.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,35.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,36.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,37.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,38.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,39.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,40.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,41.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,42.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,43.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,44.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,45.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,46.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,47.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,48.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,49.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
OFF_RATING,50.0,ewma,9.051158996786334,11.361431120660429,0.014486813182577163
DEF_RATING,17.0,ewma,8.90095064149902,11.186986143759071,0.044469714791302906
DEF_RATING,18.0,ewma,8.89006311228941,11.173330961140765,0.04680099097482693
DEF_RATING,19.0,ewma,8.880470654704988,11.16128852002743,0.048854569646542334
DEF_RATING,20.0,ewma,8.871968893011896,11.150614240779626,0.050672986403185516
DEF_RATING,21.0,ewma,8.864346527822926,11.141109848968288,0.05229064267771555
DEF_RATING,22.0,ewma,8.857503012056737,11.132612922378815,0.053735659597000995
DEF_RATING,23.0,ewma,8.851357674087472,11.124989154301582,0.055031245774897264
DEF_RATING,24.0,ewma,8.845805433653137,11.11812654223186,0.056196721753173584
DEF_RATING,25.0,ewma,8.840822356313266,11.11193096393566,0.05724829781681673
DEF_RATING,26.0,ewma,8.83644251203063,11.106322768254502,0.05819967194467712
DEF_RATING,27.0,ewma,8.832538234534471,11.101234118341333,0.05906249474485181
DEF_RATING,28.0,ewma,8.829024394782667,11.096606899894795,0.05984673475517488
DEF_RATING,29.0,ewma,8.825817454198528,11.092391058602129,0.060560968227809875
DEF_RATING,30.0,ewma,8.82287181251422,11.088543267152938,0.06121261105201847
DEF_RATING,31.0,ewma,8.820194350297223,11.085025847844191,0.06180810589292196
DEF_RATING,32.0,ewma,8.817708217425274,11.081805895240686,0.062353074342542
DEF_RATING,33.0,ewma,8.815416344662337,11.078854556772104,0.06285244149774283
DEF_RATING,34.0,ewma,8.81329626129033,11.076146439016584,0.06331053863162273
DEF_RATING,35.0,ewma,8.811331808161631,11.073659114755653,0.0637311883282703
DEF_RATING,36.0,ewma,8.809501159882322,11.071372711390273,0.06411777547952158
DEF_RATING,37.0,ewma,8.807802139860078,11.0692695654773,0.06447330680802199
DEF_RATING,38.0,ewma,8.806219780101696,11.067333931330941,0.06480046102084569
DEF_RATING,39.0,ewma,8.804754175785426,11.065551734087096,0.06510163126729407
DEF_RATING,40.0,ewma,8.803383639241185,11.063910359532388,0.06537896124080433
DEF_RATING,41.0,ewma,8.802127479532507,11.062398474488006,0.0656343760044299
DEF_RATING,42.0,ewma,8.800975882131656,11.061005872709915,0.06586960841464229
DEF_RATING,43.0,ewma,8.79991342228985,11.059723342194834,0.06608622185625768
DEF_RATING,44.0,ewma,8.798943444413192,11.058542550521082,0.06628562987237918
DEF_RATING,45.0,ewma,8.798099247939781,11.057455945446128,0.06646911317003512
DEF_RATING,46.0,ewma,8.797339721675918,11.056456668460656,0.06663783439909965
DEF_RATING,47.0,ewma,8.79663074089035,11.055538479386188,0.06679285103481791
DEF_RATING,48.0,ewma,8.795967437386196,11.054695690418606,0.0669351266395497
DEF_RATING,49.0,ewma,8.795368281584654,11.053923108277955,0.06706554073463367
DEF_RATING,50.0,ewma,8.794815781214577,11.053215983336925,0.06718489747654766
DEF_RATING,17.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,18.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,19.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,20.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,21.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,22.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,23.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,24.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,25.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,26.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,27.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,28.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,29.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,30.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,31.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,32.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,33.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,34.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,35.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,36.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,37.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,38.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,39.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,40.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,41.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,42.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,43.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,44.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,45.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,46.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,47.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,48.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,49.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
DEF_RATING,50.0,ewma,9.08096050148734,11.409410676311653,0.006095444032535813
NET_RATING,17.0,ewma,11.19063185522136,14.208408365394169,0.04089570866222125
NET_RATING,18.0,ewma,11.175387427314858,14.189967259008347,0.043383737703394876
NET_RATING,19.0,ewma,11.162004076725161,14.173677488413572,0.045578825919012744
NET_RATING,20.0,ewma,11.149946783967245,14.159212980234047,0.04752584194767162
NET_RATING,21.0,ewma,11.139121075611763,14.14630979011178,0.04926101681800832
NET_RATING,22.0,ewma,11.129404766698292,14.134752014456078,0.05081392201681978
NET_RATING,23.0,ewma,11.120653212929671,14.124361366628355,0.05220892819199996
NET_RATING,24.0,ewma,11.112821262412455,14.114989352179274,0.05346629684636728
NET_RATING,25.0,ewma,11.105774515347038,14.106511317456352,0.054603008381580276
NET_RATING,26.0,ewma,11.09940030534541,14.098821868500472,0.05563339788394006
NET_RATING,27.0,ewma,11.093596743636512,14.091831305812121,0.05656964877902171
NET_RATING,28.0,ewma,11.088342389795054,14.085462821590875,0.057422180083920416
NET_RATING,29.0,ewma,11.083557419355952,14.079650275803662,0.058199953077555655
NET_RATING,30.0,ewma,11.079203156015282,14.074336416311022,0.05891071628819211
NET_RATING,31.0,ewma,11.075193105290957,14.069471442993187,0.05956120279539523
NET_RATING,32.0,ewma,11.071534389427379,14.065011840784882,0.0601572903272003
NET_RATING,33.0,ewma,11.068225938223275,14.060919424696745,0.06070413208055425
NET_RATING,34.0,ewma,11.065194486527583,14.05716055326848,0.06120626431931808
NET_RATING,35.0,ewma,11.062397103734753,14.053705476833944,0.061667695414429624
NET_RATING,36.0,ewma,11.05990327155105,14.050527794433753,0.06209197995009752
NET_RATING,37.0,ewma,11.0576839952258,14.047603998855742,0.06248228073340012
NET_RATING,38.0,ewma,11.055661216684534,14.044913093593937,0.06284142094518286
NET_RATING,39.0,ewma,11.053795945760278,14.042436268834116,0.06317192820953188
NET_RATING,40.0,ewma,11.052098067960063,14.040156626146526,0.06347607200248073
NET_RATING,41.0,ewma,11.050548575158809,14.03805894357543,0.06375589554252759
NET_RATING,42.0,ewma,11.04914317612938,14.036129474394668,0.06401324308721446
NET_RATING,43.0,ewma,11.047875227202042,14.034355774048095,0.0642497833875334
NET_RATING,44.0,ewma,11.046753036322807,14.032726550788551,0.0644670299147927
NET_RATING,45.0,ewma,11.045784770736299,14.03123153632531,0.06466635836494927
NET_RATING,46.0,ewma,11.04492860535114,14.029861373430782,0.06484902185727548
NET_RATING,47.0,ewma,11.044164340618808,14.028607517975836,0.06501616417301437
NET_RATING,48.0,ewma,11.043513027273214,14.027462153284489,0.06516883132183715
NET_RATING,49.0,ewma,11.042948462389926,14.026418115043086,0.06530798167672891
NET_RATING,50.0,ewma,11.042480507880141,14.02546882528144,0.06543449487925446
NET_RATING,17.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,18.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,19.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,20.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,21.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,22.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,23.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,24.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,25.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,26.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,27.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,28.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,29.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,30.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,31.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,32.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,33.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,34.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,35.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,36.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,37.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,38.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,39.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,40.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,41.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,42.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,43.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,44.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,45.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,46.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,47.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,48.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,49.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
NET_RATING,50.0,ewma,11.360006426605448,14.353133358306945,0.021257577505013003
PACE,17.0,ewma,3.526906757334214,4.431083294040315,0.293450205980325
PACE,18.0,ewma,3.5262764118302146,4.430239856520006,0.29371915776944546
PACE,19.0,ewma,3.5259989975900474,4.429789963631379,0.2938625967726227
PACE,20.0,ewma,3.52594256913741,4.429660933669027,0.29390373260811087
PACE,21.0,ewma,3.52605292390769,4.429795275080721,0.2938609034122939
PACE,22.0,ewma,3.5263709358760473,4.430147094583728,0.2937487341782652
PACE,23.0,ewma,3.526814081791656,4.430679457020967,0.293578986209337
PACE,24.0,ewma,3.527401390554089,4.431362417650291,0.29336118894880425
PACE,25.0,ewma,3.5280686166436133,4.4321715372038035,0.2931031159574258
PACE,26.0,ewma,3.528784789548929,4.433086748608841,0.2928111476158024
PACE,27.0,ewma,3.5295423434898385,4.4340914832566325,0.2924905503875137
PACE,28.0,ewma,3.530342151792683,4.435171991135819,0.2921456938677556
PACE,29.0,ewma,3.5311847657922906,4.436316807356421,0.29178022092580724
PACE,30.0,ewma,3.5320457738285587,4.43751633032181,0.29139718212273213
PACE,31.0,ewma,3.532929574444091,4.438762485831949,0.290999142666598
PACE,32.0,ewma,3.533853020496404,4.440048457881223,0.29058826807597504
PACE,33.0,ewma,3.5347947368148676,4.441368471621266,0.29016639320598825
PACE,34.0,ewma,3.535740283254192,4.44271761741595,0.2897350781794268
PACE,35.0,ewma,3.536703293019162,4.444091707479766,0.2892956539420173
PACE,36.0,ewma,3.5376552960237557,4.445487158510766,0.2888492595452914
PACE,37.0,ewma,3.5386104457970493,4.446900895179504,0.28839687279601445
PACE,38.0,ewma,3.5395999113212384,4.448330270439596,0.2879393355579071
PACE,39.0,ewma,3.5406329858121364,4.4497729994729305,0.2874773747206122
PACE,40.0,ewma,3.5416539970941265,4.451227104737294,0.28701161964183053
PACE,41.0,ewma,3.542670530553103,4.452690870093515,0.2865426167060813
PACE,42.0,ewma,3.5437045781910035,4.454162802387926,0.2860708415164738
PACE,43.0,ewma,3.5447393805022913,4.4556415991798275,0.28559670913590085
PACE,44.0,ewma,3.545798460494737,4.457126121552153,0.2851205827149631
PACE,45.0,ewma,3.5468775084062854,4.458615371141246,0.28464278078103844
PACE,46.0,ewma,3.5479539983985795,4.460108470679822,0.2841635834126157
PACE,47.0,ewma,3.5490361112946034,4.461604647474168,0.28368323748266133
PACE,48.0,ewma,3.5501244268285412,4.463103219339132,0.2832019611222173
PACE,49.0,ewma,3.5512170474511713,4.464603582597478,0.2827199475290686
PACE,50.0,ewma,3.5523239647208316,4.466105201817677,0.28223736822487955
PACE,17.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,18.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,19.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,20.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,21.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,22.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,23.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
PACE,24.0,ewma,4.062042259676363,5.134401698148994,0.05135737829858711
